imdb_id,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,certification
tt0271984,0.0,,,0.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",,206183.0,en,Bad Karma,Mental Patient terrorizes her Psychiatrist who she believes is the reincarnation of Jack the Ripper.,1.579,/2BXycU7BClX75pacXh4VdbNN6tc.jpg,[],"[{'iso_3166_1': 'IE', 'name': 'Ireland'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2002-07-23,0.0,92.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Bad Karma,0.0,3.3,16.0,
tt0272020,0.0,/bYJyQqqJV30RJX6VPE3Rz1lPZhH.jpg,,72000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,2100.0,en,The Last Castle,A court-martialed general rallies together 1200 inmates to rise against the system that put him away.,18.797,/9OHuF3SFLc16XnSkosAAlFbI1YD.jpg,"[{'id': 7, 'logo_path': '/vru2SssLX3FPhnKZGtYw00pVIS9.png', 'name': 'DreamWorks Pictures', 'origin_country': 'US'}, {'id': 12245, 'logo_path': None, 'name': 'Robert Lawrence Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-10-19,27642707.0,131.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,A Castle Can Only Have One King,The Last Castle,0.0,7.113,1057.0,R
tt0272036,0.0,,,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",,152586.0,en,Deep Freeze,A deadly creature terrorizes a team of researchers at an isolated Antarctic laboratory.,3.635,/yJaVbmQjb5jkIctCcyzHDYPGNBI.jpg,"[{'id': 3283, 'logo_path': None, 'name': 'ACH', 'origin_country': ''}, {'id': 12537, 'logo_path': None, 'name': 'Frozen Films Inc.', 'origin_country': ''}, {'id': 1341, 'logo_path': None, 'name': 'Regent Entertainment', 'origin_country': ''}, {'id': 3284, 'logo_path': None, 'name': 'Regent Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2002-06-10,0.0,80.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Some things are better left frozen,Deep Freeze,0.0,4.2,13.0,R
tt0272068,0.0,,,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 12, 'name': 'Adventure'}]",,930399.0,en,Dead Dogs Lie,"Three hit people - two men, one woman, who have never met before are placed on a road trip down the East Coast together. The only thing they have in common is that they have all worked for the same boss - and, as they swap stories, discover that they have all screwed up for this same boss in the past. As they share their stories of errors on the job - seen through visual, stirring flashbacks - they begin to wonder why it was they were put together in the first place and what might be waiting for them at the end of their little road trip.",0.627,/aKe5EVKgeBsG8iwIIDHPM3MglMQ.jpg,"[{'id': 168519, 'logo_path': None, 'name': 'Big Slick Entertainment', 'origin_country': ''}, {'id': 126757, 'logo_path': None, 'name': 'My2Centences', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-12-01,0.0,98.0,[],Released,,Dead Dogs Lie,0.0,0.0,0.0,
tt0272069,0.0,,,40000.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",,43081.0,en,Demonicus,"On a hiking trip in the Italian Alps, James discovers an ancient burial cave filled with gladiator artefacts. He becomes possessed by the spirit of Tyranus, a demon gladiator, and goes on a killing spree to revive the true spirit of Demonicus. A professor, Gina, and her students are to be the sacrifices to the demon Tyranus. Can they outwit Demonicus before becoming offerings to the evil god?",1.448,/dgj8jwFb0b1QnHSuZMrj2PfZLhN.jpg,"[{'id': 1369, 'logo_path': None, 'name': 'Full Moon Pictures', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-07-24,0.0,72.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Demon gladiator from hell...,Demonicus,0.0,3.4,4.0,
tt0272087,0.0,,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,374698.0,nl,Vallen,"In a modern Europe, rife with racism and intolerance, 2 young people are confronted by a harrowing family past. As they fall in love, 3 generations struggle to forgive and move forward to more compassionate lives, and a greater understanding.",0.877,/rgLFQVrh5TFMkW5bWDYFikaGJAY.jpg,[],"[{'iso_3166_1': 'BE', 'name': 'Belgium'}]",2001-10-24,0.0,105.0,"[{'english_name': 'Dutch', 'iso_639_1': 'nl', 'name': 'Nederlands'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Falling,0.0,0.0,0.0,
tt0272093,0.0,/im76WwqnJTtCkbbPigDpUrhcTM2.jpg,,0.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",,178252.0,fr,Les Âmes câlines,"Jacques, 50-something bachelor painter and great seducer, is about to receive the charming Claire for dinner. Broke but clever, Jacques concocted a sumptuous meal. Everything looks great when, suddenly, a door slams and turns the evening into a fiasco. Jacques will have to change his plans, play the unexpected. However, that evening, it is the unexpected that will play with him.",0.6000000000000001,/axPxW4RDKNxBYRP7rxB6gVPmVgy.jpg,"[{'id': 104, 'logo_path': '/9aotxauvc9685tq9pTcRJszuT06.png', 'name': 'Canal+', 'origin_country': 'FR'}, {'id': 744, 'logo_path': '/iPQvLZPw7e3T3No0akup0F9o8nV.png', 'name': 'Diaphana Films', 'origin_country': 'FR'}, {'id': 1115, 'logo_path': '/ntH7T5gsN6wtyrfHGHJDTuneQ7o.png', 'name': 'M6 Films', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2001-12-05,0.0,89.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Tender Souls,0.0,1.0,1.0,
tt0272105,0.0,/fJ9O2XDERKuYS3VAti7nXo5ETpC.jpg,"{'id': 894480, 'name': 'Gerak Khas The Movie Collection', 'poster_path': '/rO3aPV0BQFRJbs51sCsh6sB4kDf.jpg', 'backdrop_path': '/2KPVw4S4hZxcYdIGWzfQtDhSKls.jpg'}",0.0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",,244850.0,ms,Gerak Khas The Movie,"This film is about a special police unit, headed by Inspectors Mazlan and Aleeza, which was set up to battle major crime syndicates dealing in pirated porn VCDs and ecstasy pills. Two of the major rival syndicates are headed by Castelo and Rafayel. Things are further complicated by the arrival of Inspector Shafikah and a TV journalist, Azura.",1.4,/kcujvvssivGZ2lqx7i3fgdsGtvG.jpg,[],[],2001-03-01,0.0,94.0,"[{'english_name': 'Malay', 'iso_639_1': 'ms', 'name': 'Bahasa melayu'}]",Released,,Gerak Khas The Movie,0.0,8.0,1.0,
tt0272116,0.0,/d5QRuRHtdqnzB3eJepvK5Jf5K7L.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}]",,52640.0,fr,HS : Hors service,"Ils sont cinq tueurs. Francis, le chef, Louis le parano, Victor, l'accro aux series tele, M'sieur, fan de tamagochi et Marchand, dont la femme est la seule certitude. Elle le croit representant en chaussures. Jusqu'au jour ou elle decouvre la verite. Une discussion plus qu'orageuse suit, au cours de laquelle il lui balance un coup de poing d'une telle force qu'elle tombe dans le coma. Marchand est effondre. Il acquiert la conviction que, s'il se rachete, elle se reveillera. Il decide non seulement de raccrocher mais encore de sauver ses hypothetiques victimes.",1.051,/zh56PQ1TsHMXFw8OOG9u54gBdKA.jpg,[],[],2001-06-13,0.0,95.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Hors Service,0.0,4.8,7.0,
tt0272123,0.0,,,0.0,"[{'id': 12, 'name': 'Adventure'}]",,284860.0,de,Heinrich der Säger,,0.6000000000000001,,"[{'id': 201, 'logo_path': '/6UIpEURdjnmcJPwgTDRzVRuwADr.png', 'name': 'ARTE', 'origin_country': 'FR'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}]",2001-08-16,0.0,0.0,[],Released,,Heinrich der Säger,0.0,3.2,3.0,
tt0272152,0.0,/PWszEgzNetOHY458udSVYRKRcb.jpg,,48000000.0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}]",http://www.k-pax.com/,167.0,en,K-PAX,"Prot is a patient at a mental hospital who claims to be from a far away planet. His psychiatrist tries to help him, only to begin to doubt his own explanations.",16.312,/Ab4Gd2oQJsbVCRxG8fZdZ47Z77R.jpg,"[{'id': 763, 'logo_path': None, 'name': 'Intermedia Films', 'origin_country': 'GB'}, {'id': 840, 'logo_path': None, 'name': 'Lawrence Gordon Productions', 'origin_country': 'US'}, {'id': 1178, 'logo_path': None, 'name': 'Pathé Pictures International', 'origin_country': 'GB'}, {'id': 19116, 'logo_path': None, 'name': 'IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG', 'origin_country': 'DE'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-10-22,50315140.0,120.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Change the way you look at the world.,K-PAX,0.0,7.186,2053.0,PG-13
tt0272263,0.0,/5qiQ0t9vjt0AlkknKUJuad4w9Qq.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}]",,373494.0,pl,Przedwiośnie,,0.763,/bJbw5vrUIXF1PsTVrMDmWHFcztC.jpg,"[{'id': 266, 'logo_path': None, 'name': 'Agencja Produkcji Filmowej', 'origin_country': 'PL'}, {'id': 104, 'logo_path': '/9aotxauvc9685tq9pTcRJszuT06.png', 'name': 'Canal+', 'origin_country': 'FR'}, {'id': 6480, 'logo_path': '/qJUUNzFYXNUDaisssBTV3Zdki9R.png', 'name': 'TVP', 'origin_country': 'PL'}, {'id': 13869, 'logo_path': '/aHvLljOgVACIvR7fjevOFmiC7g2.png', 'name': 'Apple Film Production', 'origin_country': 'PL'}, {'id': 86239, 'logo_path': None, 'name': 'Message Film', 'origin_country': 'PL'}, {'id': 73861, 'logo_path': None, 'name': 'Kredyt Bank PBI S.A.', 'origin_country': ''}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'PL', 'name': 'Poland'}]",2001-03-02,0.0,0.0,"[{'english_name': 'Polish', 'iso_639_1': 'pl', 'name': 'Polski'}]",Released,,Przedwiośnie,0.0,5.0,5.0,
tt0272362,0.0,/yER8LZ2V4NM54y4NZscWZUiEwvO.jpg,,0.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}]",,45417.0,cn,鍾無艷,"Lost in the woods, the Emperor Qi (Anita Mui) stumbles across local chief Wu Yen, his predestined bride, only to accidentally free a promiscuous fox fairy who promptly falls in love with both of them, changing between man and woman to clumsily woo each, setting the scene for a constantly shifting triangle with the emperor torn between both the fox fairy and Wu Yen and the fox fairy after whichever one will agree to marry her/him first.",2.7039999999999997,/nY7rTxp1okFju1u9sdLc9nEgpjz.jpg,"[{'id': 5632, 'logo_path': '/hJlG4OouIf7KXuP2M7Y1bGGZPni.png', 'name': 'Milkyway Image Company', 'origin_country': 'HK'}, {'id': 90065, 'logo_path': None, 'name': 'China Star Entertainment Group', 'origin_country': ''}, {'id': 152306, 'logo_path': None, 'name': 'One Hundred Years of Film Company Ltd.', 'origin_country': ''}]","[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}]",2001-01-18,0.0,123.0,"[{'english_name': 'Cantonese', 'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}]",Released,,Wu Yen,0.0,5.917,12.0,
tt0272440,0.0,/j70fY9nfLfUTnRL1CUoW9RuQKTn.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,51167.0,en,According to Spencer,A mail clerk at an advertising firm sets out to climb the corporate ladder and win the woman of his dreams.,1.095,/qsMqliQ4iJ8OHN2ZAyPUWttLZcv.jpg,[],[],2001-11-02,0.0,94.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"According to Spencer, She's the one... Everyone else thinks so too!",According to Spencer,0.0,4.6,7.0,
tt0272454,0.0,/bQc8aB8A5fpid4gxZj248KwPheU.jpg,,0.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",,78635.0,fr,L'Art (délicat) de la séduction,"The film follows Etienne, a 40-year-old car designer, who takes time off from work to study sexual mastery from a Zen master and several prostitutes, in the hopes of having the sexual skill to impress Laure. Laure, a blonde who was introduced to him by his friend Jacques, told Etienne on January 1 that she will not have sex with him until May 27 that year at precisely 9 PM.",0.981,/dKBmpFHZSg4O2fEFLdqP6byMmcF.jpg,"[{'id': 8209, 'logo_path': None, 'name': 'Blue Dahlia Productions', 'origin_country': 'FR'}, {'id': 77404, 'logo_path': None, 'name': 'J.M. Productions', 'origin_country': ''}, {'id': 694, 'logo_path': '/5LEHONGkZBIoWvp1ygHOF8iyi1M.png', 'name': 'StudioCanal', 'origin_country': 'FR'}, {'id': 356, 'logo_path': '/tSJvuFaLIp7l0ONLUiAHA61GbXu.png', 'name': 'TF1 Films Production', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2001-03-21,0.0,95.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,L'Art (délicat) de la séduction,0.0,5.3,16.0,
tt0272563,0.0,,,0.0,"[{'id': 35, 'name': 'Comedy'}]",http://www.thecrookedmile.com/,460657.0,en,The Crooked Mile,"An Irish road movie shot on location in Jersey and Dublin featuring the journeys of two characters, Elliot a twenty something medical school drop out and Anna a nine year old adult. Fast tractors, flash cars, Ferris wheels, a gold fish with an odd name and the search for a 50's movie icon in Tramore.",0.6000000000000001,,"[{'id': 91115, 'logo_path': None, 'name': 'Campbell Ryan Productions', 'origin_country': ''}, {'id': 91116, 'logo_path': None, 'name': 'The Crooked Mile Ltd.', 'origin_country': ''}, {'id': 91117, 'logo_path': None, 'name': 'Green Eye Productions Ltd.', 'origin_country': ''}]","[{'iso_3166_1': 'IE', 'name': 'Ireland'}]",2001-01-01,0.0,120.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,The Crooked Mile,0.0,7.0,1.0,
tt0272590,0.0,,,0.0,"[{'id': 18, 'name': 'Drama'}]",,26551.0,en,Jacked Up,"A teen commits murder, gets away with it and a year later, he turns himself in, but before doing so, he confesses to the victim's family.",1.937,/yWY5o2miyZaF6JlLuBN5mrzdRZS.jpg,"[{'id': 4528, 'logo_path': None, 'name': ""Picture Me Rollin' Productions"", 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-01-01,0.0,96.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Jacked Up,0.0,6.5,4.0,R
tt0272647,0.0,,,0.0,"[{'id': 18, 'name': 'Drama'}]",,148871.0,de,Happiness Is a Warm Gun,,0.6000000000000001,/dVR9tVxLobeeNs1IsOQbYoyWdh9.jpg,"[{'id': 49721, 'logo_path': None, 'name': 'Bachim Films', 'origin_country': ''}]","[{'iso_3166_1': 'CH', 'name': 'Switzerland'}]",2001-08-09,0.0,0.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,Happiness Is a Warm Gun,0.0,5.5,2.0,
tt0272688,0.0,,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",,136615.0,hi,Kasoor,"The film starts with the murder of Priti (Divya Dutta), wife of Shekhar (Aftab Shivdasani), a well-known journalist. Inspector Lokhande (Ashutosh Rana) investigates the case and accuses Shekhar of the murder, saying he has enough evidences to arrest him. Upon getting bail from the court, Shekhar's lawyer tells him that he will not be able to fight his case because he is a corporate lawyer. He asks him to contact Simran Bhargav (Lisa Ray), who is a criminal lawyer to fight his case.",0.868,/4xJXpnEvwtQpjOgLqIZRIRerl9U.jpg,"[{'id': 3749, 'logo_path': '/vSqS9ovkpql7VN1HwTYwR5KexrB.png', 'name': 'Vishesh Films', 'origin_country': 'IN'}]",[],2001-02-02,0.0,151.0,"[{'english_name': 'Hindi', 'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,A Dangerous Passion...,Kasoor,0.0,4.8,8.0,
tt0273048,0.0,,,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",,41756.0,en,30 Years to Life,"First of all, the title does not refer to someone sentenced to jail. It is a movie about 6 lifetime friends who are all hitting the big `3-0' together during the same year. Each one looks inside themselves to see where has my life gone and what am I going to do with my future. Actually, what I saw was a black Seinfeld comedy. Tracy Morgan, who is one of the main characters, is a struggling comedian just like Jerry Seinfeld. He gives his opinion of what women want in a man in one of his comedy routines. Melissa De Sousa is looking for a man before time runs out. She is just like Elaine in Seinfeld. I don't remember the big problem with turning thirty, however, all the characters in this movie can show you what they are, such as not having fame, riches, a husband, a thin body, and staying young. Their life stories are probably repeated many times around the world.",1.354,/19JsJKJ05WXOrvJX5SwfSOqTw93.jpg,"[{'id': 120214, 'logo_path': None, 'name': 'Oasis Entertainment Inc.', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-09-04,0.0,110.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,30 Years to Life,0.0,6.2,5.0,R
tt0273057,0.0,,,0.0,[],,66621.0,en,The Red Right Hand,"When five friends return home for a high school reunion, it's clear they are hiding a dark secret. While becoming reacquainted, horrifying images of the past haunt them. Slowly the strong ties that bind the group begin to unravel and the terrifying story of rage, revenge and a friend buried alive is told.",0.716,/ucjkOQ2G2oT3qE7svBd9LXSEwiy.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-01-01,0.0,85.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,The Red Right Hand,0.0,3.0,2.0,R
tt0273083,0.0,,,0.0,"[{'id': 18, 'name': 'Drama'}]",,341511.0,en,Angelozis gadaprena,"A metaphoric depiction of post-Soviet countries. The artificial environment of the USSR, built on an ideology that was not possible outside of theory has crumbled, but in its place the new cherished ""freedom of democracy"" remains merely the hollow words of concept. The film takes place in a vast building of a train station, resembling an aquarium. There the lost masses are ruled by chaos. The terror and misunderstandings of their country has been replaced by senseless and heartless bureaucracy. Having lost all hope, the travelers seek to abandon their country and find a new home, but the trains that come rushing through their station are not stopping. We meet people from all walks of life: a couple of lovers; a group of musicians; a priest; a thief; a banker carrying a briefcase of money; models walking idly on a podium; unhappy families; thieves, prostitutes. All seem trapped and cannot leave.",0.6000000000000001,/s8OkVnSu5V3Gn75PsiuMD4UhQzZ.jpg,[],[],2001-01-01,0.0,77.0,[],Released,,The Migration of the Angel,0.0,1.0,1.0,
